university,career,inscription_date,first_name,last_name,gender,age,location,email
-universidad-abierta-interamericana,Ingeniería-en-informática,21/Jan/16,Eric,delacruz,M,76,Est-jauregui-va-flandria,Haleybyrd@gmail.com
-universidad-abierta-interamericana,Farmacia,20/Oct/05,Jeremy,harrington,M,49,Cañadon-ferrais,Jennifer69@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/03,Travis,brewer,M,92,Calfucura,Jbrown@hotmail.com
-universidad-abierta-interamericana,Actuario-,20/Sep/20,Edward,mcmillan,M,32,Catamontaña,Davisjustin@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Dec/08,Brian,erickson,M,58,Alberti,Rebeccaroberson@gmail.com
-universidad-abierta-interamericana,Farmacia,21/Jan/06,Lauren,kane,F,65,El-arbolito,David14@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Sep/23,Linda,vang,F,5,Alcaraz-sud,John30@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Nov/11,Riley,sawyer,M,75,Alpatacal,John80@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,21/Jan/09,Cody,osborne,M,18,Ascencion,Patricia81@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Sep/11,Dr.,julie,F,14,Aldea-san-andres,Jack98@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Oct/05,Megan,shields,F,13,Calera,Valenzuelacody@gmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Sep/05,Charles,jenkins,M,12,Comandante-nicanor-otamendi,Taylor34@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,21/Jan/31,Jose,reid,M,20,23-de-agosto,Gbowman@gmail.com
-universidad-abierta-interamericana,Arquitectura,21/Jan/14,Sarah,ortega,F,62,Enrique-fynn,Nicolejenkins@yahoo.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Oct/24,Brenda,nelson,F,99,Cora,Williamssamuel@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Sep/15,Gary,ramos,M,10,Pagancillo,Jose48@yahoo.com
-universidad-abierta-interamericana,Actuario-,20/Dec/17,Michael,torres,M,44,Agua-colorada,Reynoldsheather@hotmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Sep/11,Thomas,chapman,M,80,Aguirre-cue,Tylerrichardson@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/27,Mark,molina,M,21,Alejandro-korn,Robert83@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,21/Jan/31,Emily,davis,F,1,4-de-febrero,Ccarr@yahoo.com
-universidad-abierta-interamericana,Ingeniería-en-informática,21/Jan/08,Sharon,taylor,F,8,Colonia-mabragaña,Zmosley@gmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/01,Katherine,gutierrez,F,33,Anta,Spark@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Dec/06,Sara,barnes,F,16,Colonia-nac-de-alienados,Ericthompson@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,21/Jan/03,Charles,patrick,M,10,Caseros,Marthaphillips@gmail.com
-universidad-abierta-interamericana,Bioquímica,20/Nov/05,Jonathan,sims,M,29,Gerli,Kelsey63@gmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/28,Shannon,allen,F,34,Colonia-jauregui,Hudsonryan@hotmail.com
-universidad-abierta-interamericana,Agronomía,21/Jan/21,Megan,bonilla,F,63,Arenales,Lcampbell@yahoo.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Dec/02,Janice,green,F,49,Cayastacito,Hmoore@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/26,John,barnes,M,48,Benito-juarez,Wilsonheather@gmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/16,John,turner,M,59,Campo-zavalla,Juan46@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Oct/19,Erin,marquez,F,2,Campo-de-los-andes,Martinamy@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Oct/24,Amy,hall,F,59,Colonia-baron,Heather37@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Dec/18,Kevin,harrison,M,15,Aguirre-cue,Rebecca08@hotmail.com
-universidad-abierta-interamericana,Bioquímica,20/Oct/09,Albert,edwards,M,70,Barrio-jardin-luzuriaga,Kimberlyfreeman@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/01,Lynn,king,F,72,El-pampero,Lindsey57@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Oct/19,Steven,jarvis,M,14,Arroyo-del-pescado,Autumn13@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/22,Bradley,liu,M,88,Altamira,Emilywilliams@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Sep/02,Kelsey,nelson,F,33,Garro,Karensmith@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Sep/06,Melissa,dominguez,F,4,Alastuey,Hadams@hotmail.com
-universidad-abierta-interamericana,Medicina,20/Sep/25,Ronald,jarvis,M,9,Campo-garabato,Stevensonronald@gmail.com
-universidad-abierta-interamericana,Medicina,20/Sep/12,Francisco,friedman,M,1,Corbett,Burtonfrank@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Dec/14,Michael,thomas,M,10,Estacion-de-zootecnia-b,Mfernandez@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,21/Jan/04,Felicia,bailey,F,31,Angostura,Heather71@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Sep/03,Juan,brady,M,26,Almacen-castro,David60@hotmail.com
-universidad-abierta-interamericana,Bioquímica,20/Sep/01,Michael,guzman,M,79,Arenaza,Devincox@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/30,Aaron,chavez,M,52,Agua-del-simbol,Bparker@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Nov/29,Kathryn,perez,F,92,Alto-con-zampa,Jerrymack@hotmail.com
-universidad-abierta-interamericana,Agronomía,20/Dec/06,Jonathan,khan,M,64,Agua-verde,Floreslisa@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/15,Martin,harper,M,56,Barrancon,Egregory@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Sep/03,April,barrera,F,9,Planchada-banderita,Lgonzalez@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/10,Robin,white,F,22,Escuela-agricola-don-bosco,Wnovak@gmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Oct/03,Jonathan,burke,M,26,Empalme-frontera,Gibsonstephanie@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Sep/24,Peggy,french,F,0,Agua-de-la-mula,Humphreyrobert@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Dec/26,Colleen,holt,F,34,Arroyo-pareja,Robertcarter@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Nov/23,Sean,thomas,M,12,Colonia-santa-teresa,Amandahernandez@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Nov/04,Jason,johnson,M,6,Alto-de-la-leña,Wellscandice@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,21/Jan/02,Jaclyn,garcia,F,54,Bigand,Zrichard@gmail.com
-universidad-abierta-interamericana,Bioquímica,20/Dec/19,Heather,miller,F,21,Wheelwright,Walkerluke@hotmail.com
-universidad-abierta-interamericana,Bioquímica,20/Dec/27,Robert,bernard,M,63,Colonia-nac-de-alienados,Kruegerrobert@hotmail.com
-universidad-abierta-interamericana,Bioquímica,20/Dec/03,Jonathon,howard,M,62,Caminera-napaleofu,Matthewdennis@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Nov/11,Derek,lloyd,M,87,La-punta,Joshua05@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/10,William,huffman,M,58,Iturraspe,Ljones@hotmail.com
-universidad-abierta-interamericana,Farmacia,20/Sep/29,Barry,castillo,M,70,Cachiyuyal,Natashaquinn@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Sep/08,Tyler,johnson,M,96,Aldea-san-antonio,Andrea68@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/29,Joseph,duran,M,12,Calfucura,Ukerr@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/17,Carl,gaines,M,40,Costa-del-nogoya,Sarah92@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,21/Jan/18,Annette,gilbert,F,79,Dos-hermanos,Lori16@gmail.com
-universidad-abierta-interamericana,Medicina,20/Dec/01,Maria,hernandez,F,46,Apeadero-guanacache,Angelicacordova@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Dec/31,Brian,meyers,M,9,Cerana,Nmiller@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/16,Cassandra,gonzalez,F,22,Arroyo-canelon,Colleenpatterson@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/23,James,martinez,M,16,Arroyo-grande,Avilastephanie@gmail.com
-universidad-abierta-interamericana,Medicina,20/Oct/16,Tammy,wall,F,10,Bordenave,Jonestravis@gmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Sep/29,Michelle,wright,F,56,Girodias,Barbararobbins@hotmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/29,Laurie,johnson,F,2,Garcia-del-rio,Kdavenport@yahoo.com
-universidad-abierta-interamericana,Actuario-,20/Sep/18,Fernando,munoz,M,98,Aguaditas,Evansjoshua@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Oct/09,Shannon,bond,F,74,Juan-e-barra,Ryan50@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/27,Jeffrey,simpson,M,35,Bajo-de-los-huesos,Saguirre@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Nov/20,Edwin,hart,M,54,Juan-f-ibarra,Bkramer@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Nov/01,Morgan,rogers,F,32,El-dia,Iowens@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Dec/22,Tiffany,buchanan,F,49,El-potrero,Georgetaylor@yahoo.com
-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/01,Joseph,carter,M,2,El-hoyo,Patriciaschultz@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/30,Christopher,davis,M,11,Angaco-norte,Alyssa60@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Sep/24,Tammy,torres,F,0,Cerrillos-al-sud,Edward00@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Sep/11,Angela,rogers,F,6,Agustoni,Carla62@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/27,Henry,finley,M,36,Campo-castro,Waltersrobert@yahoo.com
-universidad-abierta-interamericana,Actuario-,20/Oct/11,Gregory,cabrera,M,83,Colonia-california,Jesse33@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/27,Seth,davis,M,4,Masurel,Stephaniebrown@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/22,Debbie,hudson,F,16,Agua-negra,Kathyliu@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/08,Dawn,henderson,F,55,Ricardo-lavalle,Mortonrobert@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Sep/08,Monica,strickland,F,32,25-de-mayo,Martinjacob@hotmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Sep/07,Tracey,moore,F,27,Arroyo-quilla,Kaylaparker@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Oct/05,Barbara,richmond,F,1,Cañadon-leon,Orodriguez@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Nov/30,Jackie,weaver,F,3,Camino-centenario-km-11500,Rickybonilla@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Nov/15,Nicole,goodman,F,15,Amadores,Karencampbell@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,21/Jan/20,Alexandra,lopez,F,11,Abralaite,Rsummers@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/27,Wendy,page,F,9,Barrio-don-santiago,Wlee@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/29,Michael,ford,M,19,El-talar,Richard88@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,21/Jan/08,Jacqueline,williams,F,56,Agua-de-la-piedra,Nicole44@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/19,Jesse,collins,M,34,Adela-corti,Michaelbowen@gmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,21/Jan/16,Derek,rivera,M,3,Alfredo-demarchi,Mendezkimberly@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/01,Kelly,brown,F,57,Achico,Harveyshane@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Dec/25,Lisa,dorsey,F,11,Asturias,Ywilson@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Nov/17,Nicholas,lee,M,4,Colonia-berro,Phillipnelson@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/27,Regina,drake,F,65,Colonia-arocena-ina,Rowlandjason@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Oct/25,William,cruz,M,55,An-aike,Xjohnson@yahoo.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/08,Mark,moore,M,3,Chavarria,Matthewsapril@gmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Dec/01,Curtis,glover,M,16,Base-aerea-teniente-matienzo,Matthewsrobert@gmail.com
-universidad-abierta-interamericana,Actuario-,21/Jan/21,Stephanie,knight,F,60,Ingeniero-allan,Ajuarez@hotmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/14,Theresa,fox,F,9,Aguada-guzman,Eric32@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Sep/16,Ashley,grant,F,53,Campo-de-mayo,Whitesteven@hotmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/01,Marvin,jackson,M,71,Aguada-grande,Haneyryan@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/07,Christopher,hamilton,M,93,Arroyo-las-minas,Robert26@hotmail.com
-universidad-abierta-interamericana,Actuario-,20/Dec/25,Jeffrey,mitchell,M,17,Sey,Aaronray@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/31,Charles,rubio,M,48,Aguada-chacay-co,Tylerwaller@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Nov/22,Billy,kirk,M,63,Aldea-chaleco,Thomasmoore@hotmail.com
-universidad-abierta-interamericana,Bioquímica,20/Oct/20,Andrew,ross,M,17,Cerro-aconcagua,Leefinley@yahoo.com
-universidad-abierta-interamericana,Medicina,20/Sep/13,Alexander,scott,M,5,Barrancas,Rosezachary@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Oct/15,Andrea,moore,F,90,El-pino,Kmercado@gmail.com
-universidad-abierta-interamericana,Bioquímica,20/Dec/22,Donald,chavez,M,7,Alianza,Marybeck@gmail.com
-universidad-abierta-interamericana,Agronomía,21/Jan/13,Patricia,miller,F,1,Aldea-san-antonio,Karina78@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/30,Maria,smith,F,95,Britos,Jennasawyer@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Dec/27,Felicia,chavez,F,9,Firmat,Avaughn@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Dec/01,Lisa,chavez,F,6,Avanzada,Daniel90@yahoo.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Oct/03,Tracy,brock,F,41,20-de-septiembre,Hharvey@yahoo.com
-universidad-abierta-interamericana,Arquitectura,20/Sep/21,Michelle,petersen,F,11,Campo-medina,Isaiahdurham@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Oct/15,Jeffrey,jackson,M,10,Catua,Emilymorse@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,21/Jan/17,Dana,jones,F,24,Colonia-cunci,David16@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,21/Jan/19,Jacob,aguirre,M,39,Alicura,Cooperandrew@yahoo.com
-universidad-abierta-interamericana,Arquitectura,21/Jan/25,Timothy,thomas,M,87,Ramos-mejia,Randy71@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Sep/22,Natalie,king,F,33,Kilometro-374,Mary06@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Dec/24,Patrick,coleman,M,37,Los-polvorines,Xwarren@hotmail.com
-universidad-abierta-interamericana,Actuario-,20/Oct/09,Michael,stephens,M,0,Glew,Williamsvincent@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/20,Jane,henderson,F,64,Colonia-la-oracion,Rhondachaney@gmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Nov/15,Daniel,lewis,M,30,Carlos-casares,Julie78@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/24,Andre,mueller,M,48,El-talar,Michael71@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Oct/03,Natalie,jones,F,57,Angosto-del-perchel,Ewilliams@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Oct/01,Edwin,brown,M,58,La-florencia,Thomascrane@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Nov/23,Michael,mercer,M,15,Anahi,Wilsonrussell@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/26,James,lawson,M,35,Arroyo-del-rey,Thomas41@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/04,Amy,miller,F,50,Colonia-celina,Rodneyjohnson@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Oct/16,Jessica,perez,F,31,Remedios-de-escalada,Roseamanda@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Dec/10,Adam,marsh,M,5,Chivilcoy,Jacksonkelly@gmail.com
-universidad-abierta-interamericana,Agronomía,20/Oct/07,Dylan,jones,M,0,Gandolfi,Osalazar@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/18,Shelby,anderson,F,73,Granadero-baigorria,Ntaylor@gmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/12,Zachary,herrera,M,3,Colonia-delfino,Benjaminoliver@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Oct/08,Mr.,james,M,51,Kilometro-184,Joshuajones@yahoo.com
-universidad-abierta-interamericana,Arquitectura,20/Dec/10,Lisa,diaz,F,12,Britos,Oreed@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Dec/16,Barbara,james,F,95,Blanca-grande,Campbellalicia@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Oct/15,Nicholas,lee,M,20,Anecon-chico,Brockmonica@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Oct/11,Mark,henderson,M,7,Dest-aeronautico-milit-reconqu,Natalie89@gmail.com
-universidad-abierta-interamericana,Farmacia,20/Nov/21,Thomas,powers,M,14,Colonia-lote-12,Tzamora@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Nov/15,Brandon,rodriguez,M,5,Empalme-san-carlos,Kathleenmorrow@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/13,Michael,anderson,M,13,El-pimpollo,Jimenezwesley@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/05,Joshua,henderson,M,28,Almirante-irizar,Davismichelle@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/20,Michael,wolf,M,97,Angaco-norte,Adam52@gmail.com
