university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad de buenos aires,licenciatura en ciencias biológicas,2021-03-19,donald,taylor,male,35,5431,apeadero guanacache,srodgers@hotmail.com
universidad de buenos aires,licenciatura en ciencias biológicas,2021-05-21,abigail,brooks,female,24,8212,abramo,martinmichael@yahoo.com
universidad de buenos aires,diseño industrial,2021-12-01,jessica,decker,female,15,5607,colonia bombal y tabanera,davidchandler@hotmail.com
universidad de buenos aires,agronomía,2021-08-21,brian,wong,male,9,8201,25 de mayo,twarner@gmail.com
universidad de buenos aires,licenciatura en ciencias de la computación,2021-07-18,william,branch,male,92,2401,castelar,michaelrichardson@gmail.com
universidad de buenos aires,licenciatura en sociología,2021-09-09,heather,hall,female,83,8303,cinco saltos,marthawarren@yahoo.com
universidad de buenos aires,bioquímica,2020-12-02,kimberly,pham,female,80,2113,peyrano,abigailgray@yahoo.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2021-08-19,cheryl,powell,female,55,6383,campo moises seccion 1a,weavertina@yahoo.com
universidad de buenos aires,licenciatura en sociología,2021-10-19,,tracy,female,54,3200,colonia los sauces,stephen41@yahoo.com
universidad de buenos aires,diseño industrial,2021-08-07,adam,frazier,male,5,3358,cheroguita,aaron39@hotmail.com
universidad de buenos aires,agronomía,2020-11-28,jorge,castro,male,19,5735,colonia bella vista,misty59@gmail.com
universidad de buenos aires,medicina,2021-11-03,james,williams,male,20,2347,colonia mackinlay,ericacollins@yahoo.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-02-12,frank,rogers,male,46,5575,andrade,cooperdouglas@gmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2021-10-10,george,nash,male,70,2907,general conesa,riverssarah@gmail.com
universidad de buenos aires,medicina,2021-10-11,cynthia,cross,female,20,9030,rio mayo,robert95@hotmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2020-11-25,christina,kelly,female,7,7623,campo la plata,kylecrawford@gmail.com
universidad de buenos aires,licenciatura en ciencia política,2020-11-01,gwendolyn,franklin,female,71,3309,arroyo tomas,andrea40@yahoo.com
universidad de buenos aires,técnico para bioterios,2020-09-06,kristen,rose,female,63,1987,alegre,alexandragarcia@hotmail.com
universidad de buenos aires,licenciatura en ciencias geológicas,2021-09-18,paula,gray,female,60,2405,colonia cello,michaelhernandez@gmail.com
universidad de buenos aires,licenciatura en administración,2021-03-18,ricky,casey,male,96,3177,altamirano norte,jamesroberson@hotmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,2021-09-13,sandra,stafford,female,86,8201,25 de mayo,jennifer01@gmail.com
universidad de buenos aires,licenciatura en ciencias de la educación,2021-03-05,ebony,burke,female,73,8172,arroyo corto,smithdonald@gmail.com
universidad de buenos aires,diseño industrial,2021-09-16,anna,wise,female,93,3061,antonio pini,paynesarah@hotmail.com
universidad de buenos aires,ingeniería mecánica,2021-04-01,anne,bennett,female,93,1894,juan vucetich ex dr r levene,yhicks@hotmail.com
universidad de buenos aires,bioquímica,2021-01-15,jeffrey,cox,male,14,6553,la torrecita,ahawkins@yahoo.com
universidad de buenos aires,farmacia,2020-09-20,terry,ayers,male,78,5759,calera argentina,sarah64@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la educación,2021-07-21,rodney,hardy,male,14,4162,batiruana,april18@yahoo.com
universidad de buenos aires,ingeniería mecánica,2021-01-04,tracey,green,female,46,2764,campo la nena,victorjackson@yahoo.com
universidad de buenos aires,técnico para bioterios,2021-03-10,donna,jackson,female,26,3575,arroyo ceibal,samanthaberry@hotmail.com
universidad de buenos aires,ingeniería electrónica,2021-03-20,melissa,scott,female,85,6625,cañada la rica,brenda78@gmail.com
universidad de buenos aires,medicina,2021-04-24,vanessa,nunez,female,60,6228,aguas buenas,daviddavis@hotmail.com
universidad de buenos aires,licenciatura en terapia ocupacional,2021-10-26,jeremy,rodriguez,male,13,2715,el socorro,amejia@gmail.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-11-19,christopher,duke,male,68,3265,arroyo caraballo,robert22@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2021-11-24,kevin,thompson,male,65,2305,lehmann,swansonsandra@yahoo.com
universidad de buenos aires,técnico para bioterios,2021-03-09,walter,smith,male,11,4164,bajastine,lisadean@hotmail.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-10-18,jasmin,gomez,female,2,2914,costa brava,freemandavid@yahoo.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-09-05,samantha,lawson,female,51,2512,campo charo,kurtrivas@gmail.com
universidad de buenos aires,agronomía,2021-03-04,ryan,lopez,male,88,1646,san fernando,chorn@yahoo.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-12-23,krista,anderson,female,22,2930,la buana moza,timothy75@hotmail.com
universidad de buenos aires,diseño industrial,2021-02-05,derrick,chen,male,57,6627,achupallas,steven52@hotmail.com
universidad de buenos aires,licenciatura en terapia ocupacional,2020-11-05,mary,mcdowell,female,32,5415,angaco norte,hannahblackwell@hotmail.com
universidad de buenos aires,licenciatura en sociología,2021-01-13,,evelyn,female,86,3105,diamante,cbowen@gmail.com
universidad de buenos aires,bioquímica,2020-12-10,angela,ramos,female,26,4622,bella vista,richard57@gmail.com
universidad de buenos aires,ingeniería en informática,2020-10-28,brent,ingram,male,48,6207,alta italia,jameswolfe@hotmail.com
universidad de buenos aires,licenciatura en ciencias de la educación,2020-09-27,gary,vargas,male,63,5351,banda florida,gsweeney@hotmail.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-01-28,megan,torres,female,24,9021,colhue huapi,nicole48@yahoo.com
universidad de buenos aires,ingeniería en informática,2021-03-05,harry,adams,male,92,5446,balde de leyes,chambersmaureen@gmail.com
universidad de buenos aires,licenciatura en gestión de agroalimentos,2021-04-18,breanna,moore,female,5,4166,balderrama,calebcochran@yahoo.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-07-19,nicole,bryant,female,11,2618,carmen,daniellenorman@yahoo.com
universidad de buenos aires,ingeniería mecánica,2021-02-21,jerry,love,male,42,1716,libertad,nicolejones@gmail.com
universidad de buenos aires,licenciatura en ciencias de la educación,2021-07-08,michelle,alexander,female,10,3228,cabi monda,sylviaphillips@yahoo.com
universidad de buenos aires,agronomía,2021-06-21,steven,hoffman,male,38,7414,laprida,taylorreginald@gmail.com
universidad de buenos aires,licenciatura en musicoterapia,2020-10-11,renee,pearson,female,91,2253,campo gimenez,bsimmons@yahoo.com
universidad de buenos aires,diseño industrial,2021-10-04,sarah,rogers,female,2,5607,colonia bombal y tabanera,murraytamara@yahoo.com
universidad de buenos aires,ingeniería en informática,2021-05-25,brenda,myers,female,5,9053,aguada grande,clarkemary@gmail.com
universidad de buenos aires,bioquímica,2021-08-03,daniel,nguyen,male,0,4608,alto verde,karenlopez@hotmail.com
universidad de buenos aires,actuario,2021-10-29,amanda,sanchez,female,6,6450,abel,cynthia86@hotmail.com
universidad de buenos aires,contador público,2020-12-05,eric,miller,male,47,4230,brea chimpana,uwall@hotmail.com
universidad de buenos aires,licenciatura en ciencias biológicas,2021-11-12,alexis,nichols,male,30,3585,el sombrerito,sweeneydenise@hotmail.com
universidad de buenos aires,ciencias veterinarias,2021-12-19,kevin,austin,male,96,6530,carlos casares,elizabethpowers@hotmail.com
universidad de buenos aires,arquitectura,2020-12-09,sally,wolf,female,40,5272,comandante leal,bdaniel@hotmail.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2020-12-11,nicholas,foster,male,42,4145,ingenio la providencia,sampsonheather@yahoo.com
universidad de buenos aires,licenciatura en gestión de agroalimentos,2021-05-26,alexandra,morgan,female,17,4561,la chinaca,courtneyhorton@gmail.com
universidad de buenos aires,licenciatura en psicología,2021-08-23,shane,hughes,male,7,7305,antonio de los heros,mariahgardner@hotmail.com
universidad de buenos aires,arquitectura,2021-02-06,kelly,jimenez,female,38,5734,la ribera,christianlee@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2021-10-28,rebecca,miller,female,35,3025,colonia clara,valerie61@hotmail.com
universidad de buenos aires,medicina,2020-09-12,donna,atkins,female,71,9303,cañadon del toro,kellermicheal@yahoo.com
universidad de buenos aires,licenciatura en sociología,2021-08-27,selena,wood,female,87,6651,ingeniero de madrid,dreilly@hotmail.com
universidad de buenos aires,ingeniería electrónica,2021-06-22,maria,leach,female,48,3127,alcete,jenny22@gmail.com
universidad de buenos aires,licenciatura en musicoterapia,2020-10-05,frank,frost,male,24,2156,arsenal de guerra san lorenzo,swansonjohn@yahoo.com
universidad de buenos aires,licenciatura en artes,2021-11-04,julie,watson,female,37,6600,kilometro 125,petersonmark@hotmail.com
universidad de buenos aires,licenciatura en musicoterapia,2021-11-14,cassandra,hall,female,3,5622,colonia jauregui,growe@gmail.com
universidad de buenos aires,medicina,2021-06-22,janice,spencer,female,97,2852,alarcon,eddiegarner@yahoo.com
universidad de buenos aires,licenciatura en psicología,2021-01-30,michael,fowler,male,7,1640,acassuso,gbrown@hotmail.com
universidad de buenos aires,licenciatura en ciencias de la computación,2021-03-03,nancy,king,female,39,9303,cañadon del toro,jasmine98@hotmail.com
universidad de buenos aires,licenciatura en gestión de agroalimentos,2021-05-08,richard,thomas,male,88,1653,villa ballester,francojohn@yahoo.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-07-05,jessica,leonard,female,2,3041,cacique ariacaiquin,deborahmorgan@hotmail.com
universidad de buenos aires,diseño de imagen y sonido,2021-12-24,michael,meyer,male,28,3560,campo ubajo,dawnthompson@yahoo.com
universidad de buenos aires,licenciatura en sociología,2021-11-15,scott,harmon,male,9,2505,campo la riviere,todd06@hotmail.com
universidad de buenos aires,arquitectura,2021-09-23,tiffany,campbell,female,2,1629,almirante irizar,clarklindsey@gmail.com
universidad de buenos aires,actuario,2021-05-13,kristen,becker,female,91,7404,fortin lavalle,kevin45@gmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2020-09-04,alicia,thomas,female,86,5549,agua de los manantiales,brianphillips@gmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2021-02-01,rebecca,cowan,female,87,6706,est jauregui va flandria,adam83@hotmail.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,2020-09-20,suzanne,bruce,female,0,4122,alizal,karl02@gmail.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-03-22,christopher,randolph,male,72,5411,la legua,julie90@yahoo.com
universidad de buenos aires,licenciatura en artes,2021-02-18,wayne,fields,male,11,6305,atreuco,russell39@gmail.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-04-23,veronica,knight,female,46,5310,aimogasta,gabrielalexander@yahoo.com
universidad de buenos aires,agronomía,2021-11-15,melissa,murray,female,13,1713,barrio parque leloir,brittanyjackson@gmail.com
universidad de buenos aires,actuario,2021-03-06,manuel,mclaughlin,male,12,8300,las perlas,caseyrichard@gmail.com
universidad de buenos aires,licenciatura en ciencia política,2020-10-23,karen,moss,female,87,5385,aguadita,nicholascharles@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2021-11-14,debra,glover,female,2,5561,ancon,jessicamcdaniel@yahoo.com
universidad de buenos aires,licenciatura en musicoterapia,2020-10-14,matthew,mendoza,male,17,5357,el horno,byrdkevin@gmail.com
universidad de buenos aires,licenciatura en artes,2021-01-05,jennifer,webb,female,54,7307,crotto,aaron52@gmail.com
universidad de buenos aires,actuario,2021-03-18,cheryl,wood,female,34,3183,albariño,dustinjoseph@gmail.com
universidad de buenos aires,diseño industrial,2020-09-04,jane,dominguez,female,98,9107,28 de julio,vjuarez@yahoo.com
universidad de buenos aires,licenciatura en gestión de agroalimentos,2021-07-23,jerry,diaz,male,46,4705,aguadita,josepharnold@yahoo.com
universidad de buenos aires,medicina,2021-08-09,james,cook,male,78,5509,agrelo,dustinday@yahoo.com
universidad de buenos aires,medicina,2021-05-31,eric,armstrong,male,1,2501,berretta,jesusward@hotmail.com
universidad de buenos aires,licenciatura en artes,2020-11-05,frederick,stanley,male,40,5555,puente del inca,holtjamie@hotmail.com
universidad de buenos aires,farmacia,2021-03-28,audrey,valdez,female,59,1778,ciudad evita,johnsonjennifer@yahoo.com
universidad de buenos aires,medicina,2021-06-16,jillian,curry,female,39,2132,aero club rosario,lauren84@yahoo.com
universidad de buenos aires,licenciatura en ciencias ambientales,2021-06-21,catherine,cook,female,97,5527,colonia santa teresa,krodriguez@hotmail.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,2020-10-05,brian,ross,male,16,8206,colonia españa,joshua11@yahoo.com
universidad de buenos aires,licenciatura en ciencias geológicas,2021-04-14,anthony,meyer,male,1,1864,alejandro korn,debrasmith@yahoo.com
universidad de buenos aires,ciencias veterinarias,2021-05-03,alexa,allen,female,39,1631,villa rosa,pcannon@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2020-09-14,monica,owens,female,23,1613,los polvorines,erinphillips@gmail.com
universidad de buenos aires,técnico para bioterios,2021-08-09,gabriel,poole,male,84,2720,colon,dsmith@hotmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2021-04-06,caitlin,west,female,72,3196,arroyo vega,danielvillanueva@yahoo.com
universidad de buenos aires,licenciatura en ciencias biológicas,2021-09-22,steven,woods,male,41,8160,fortin chaco,dianawallace@hotmail.com
universidad de buenos aires,licenciatura en psicología,2021-06-05,andrew,mason,male,5,3472,caaguazu,patelaudrey@gmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,2021-12-07,ashley,flynn,female,63,5360,chilecito,fgonzalez@hotmail.com
universidad de buenos aires,ingeniería en informática,2021-07-01,amanda,walsh,female,52,6441,colonia baron hirsch,christinereynolds@hotmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,2020-09-08,matthew,rose,male,77,2241,larrechea,jonathan38@gmail.com
universidad de buenos aires,licenciatura en psicología,2020-11-05,sandra,simon,female,0,3350,apostoles,kristina72@gmail.com
universidad de buenos aires,diseño de imagen y sonido,2021-10-02,william,giles,male,29,6100,la ines,spencerkatherine@gmail.com
universidad de buenos aires,diseño de imagen y sonido,2020-11-19,alicia,acosta,female,76,8171,espartillar,patricia58@gmail.com
universidad de buenos aires,licenciatura en terapia ocupacional,2020-09-30,william,walker,male,7,3718,amambay,connie50@gmail.com
universidad de buenos aires,ingeniería electrónica,2021-08-24,david,hoffman,male,61,3017,bajo las tunas,torreskaitlyn@yahoo.com
universidad de buenos aires,licenciatura en ciencias biológicas,2020-11-07,lynn,johnson,female,83,7247,barrientos,erinbanks@gmail.com
universidad de buenos aires,diseño industrial,2021-08-02,rebecca,williams,female,21,6453,carlos salas,bobby07@hotmail.com
